id,team_id,service_id,flag,round
6245,4,0,0H6EDF4NQ6XEPXYVHVRVVZVGJH505D8=,132
6246,4,1,QTWE6R8RPSFSLDQ0TSC6P3NS30LFD55=,132
6247,4,2,1R28IB4PZ94Y5MK3MM6BF2HMAQ1238A=,132
6248,4,3,BVN7MA4M7KD1VU5T0JP1Y39G8PN0FB1=,132
6249,4,4,CLSWA4RFAQO09R0O452H4H8VKR3BA07=,132
6250,4,5,JUQYMPSBV18OCF06M1TJB0X7CYU02EC=,132
6251,5,0,SYVUI7C1998F62IZXBPLMAQOM4W7FA5=,132
6252,5,1,PY2NKIFCOPTAWG7GR7JOUQ8941W5414=,132
6253,5,2,HU50FB1DZN8KA9L1FWG08IAQV5CF004=,132
6254,5,3,VW27H5PMMRERGNRNASAWCPJ4T3Z0567=,132
6255,5,4,GBWZOHFN7JKUQNQOCKZ922N1496EF4D=,132
6256,5,5,GT89ZAVD078R6H2PRENRSSJ06ZN65B7=,132
6257,6,0,OUGB6X2QDU5CCBFS8AY6YQ3RJE233CD=,132
6258,6,1,X3XNAYKIYI8KH3G6EB5Q6S4S3MDD4FD=,132
6259,6,2,246TOKG7DK0Q32GS6TI5GZ2Y9WBE0B6=,132
6260,6,3,YJD1ZUTXHS25IIORI8H8FF6JBQ9B5EA=,132
6261,6,4,AP04R74DWOHT557BRPHKVS94JNP655A=,132
6262,6,5,H6USS1L1AC6P2IUIAGWCOJRXHGI0842=,132
6263,7,0,FMIYUQRVZW8QR2GYB4O8T0N6O0U3595=,132
6264,7,1,HKZ2L4A9V0UZLR0KZCI8PH2E8VL9691=,132
6265,7,2,EUHR8C4LS9699M2JUESFZGMPPQ2DEFB=,132
6266,7,3,PTK4409T9XLGBYBC2F1V7KB8QQO2DEE=,132
6267,7,4,A2A50QHE02TQ0V1A4JH0S14ONW990C0=,132
6268,7,5,7YJYWV8ARFAKW02INF3W1VFJB8I95B3=,132
6269,8,0,EEH8JNFLESF8P5SCB4XS8BMO9GW985B=,132
6270,8,1,FUG7L1P38XRF1R561STWH3EIGCV390C=,132
6271,8,2,KY3T4UXQNE52TKX053MBIG91I1S6128=,132
6272,8,3,H28O403I2YU9JV8K6MPGTUUQUGBC01E=,132
6273,8,4,Y7ME6FK7K6L0TFPI94W0KEROLR1BB2C=,132
6274,8,5,U3E5M44KF0LS0HLKDDGQJVCF800EE52=,132
6275,9,0,6LIQNEPLSJEX759V8NV0NNNQD9QA903=,132
6276,9,1,5HBNV1VZBWK88D51QRHGV8HCRDS6718=,132
6277,9,2,KX78TRF4175VKHI6ISCTR1WBO6P985B=,132
6278,9,3,C46FD4Y9P3A33BYR5ZDA6UGVNSBC896=,132
6279,9,4,H7CVX30OBZS0NUJLKTPNIP8NGO5ACA0=,132
6280,9,5,L9BPB5RIGPTQKYZ0XJ4VB1KSEJ36BC6=,132
6281,0,0,30VI3XCFEHEKN4ZKD5VXBT19L8WA949=,133
6282,0,1,C2M41KLOGERLV7LSW3ORN16KQMY87D2=,133
6283,0,2,U1KVHMHNUNOCUPLVQ8VYHGSFTBTFCD8=,133
6284,0,3,STSS9H3VAAO730SV0TJR6MUOKSTD5C4=,133
6285,0,4,I09HGDZY352P5VSX9PSD08GAOS5CEB8=,133
6286,0,5,AV3TMKEVLFZPU67YA7517GHGAH3B9D0=,133
6287,1,0,G57N7YKLDX1GF43NFPBGVWVZYO27B01=,133
6288,1,1,ZHYU9M5A9X1NR72KTOFN2SUTI4F8260=,133
6289,1,2,6LTJUEJJAN7CAJTRI8K0VU7Q8D3CA1C=,133
6290,1,3,Z2ULI9WISVFAT0UHTPAAN5YZ4JHB176=,133
6291,1,4,203VD5RLA1VZ3BM0JPWTBJ8AH2P37DF=,133
6292,1,5,8GMOJXL3HEFE2IBCN8OGDZSURAK7E6D=,133
6293,2,0,RTKRBNX382VMQYGIVNM5YKTXF8BA7B6=,133
6294,2,1,NDL1VUFOOPP4DMQ0J7QO1Z3DYJSA248=,133
6295,2,2,UDRVCAJYMF2VZF8P8ZH811JBJJC040B=,133
6296,2,3,MW0RX9AA59X5FSBZ2AZLZWGXFUW1CD6=,133
6297,2,4,RH8RU267TP8XH6HC3GSU0OY5SC3E76A=,133
6298,2,5,IP7QR48IX979IU4IQ6V1KMNOJNMA40F=,133
6299,3,0,8OXRBQRUW8BVUEYH7Q5MXMD63Q5E569=,133
6300,3,1,G1YD85PWK8RU0OBZ1K4KJYDLUZ50A30=,133
6301,3,2,TMQLJL23LY4HYFGZ93U4XZH1J1I7ED6=,133
6302,3,3,VYF55JF7MBS9WOC0Z81LEMUNKJ2CD45=,133
6303,3,4,AE7LOGOF8IEIFXOA5UD45BP8L6MCE98=,133
6304,3,5,B3C36BG8TNJ135U4R8X66R369MMF6B3=,133
6305,4,0,KVMYR438GP6TC8H41VXIXDYDUT65798=,133
6306,4,1,0EC8ERVNYELC8RTQ8M93YDWKBO03B66=,133
6307,4,2,LP7SQ7X1D37WFTKF8W4XAQRLLG882C8=,133
6308,4,3,RLOOGM8ZOZR49CKDVL60RW4J4P7E4B5=,133
6309,4,4,4XRDB9FWR5Y6SLLO9U2SC6TVKKVEDD5=,133
6310,4,5,C1CPJ4OJSJN6NR3WZ4W7XVZTIXB5248=,133
6311,5,0,OYQRWY3EH2RD4I6VGYZ2T5RHZIV77F6=,133
6312,5,1,JECM1FKADY1IV2JZQ1S82SPA2973640=,133
6313,5,2,9SHYXLDLWJ3KI74LS2BQGCJVG4D99A0=,133
6314,5,3,D47VLWPX5YYY9I0HE5ENFT5L1FAA2D8=,133
6315,5,4,SZ5LOUXLZ514EC93200A6CR4YT20711=,133
6316,5,5,T7BZCAP8AI60O85PQ220F1KT4C357FA=,133
6317,6,0,5BNIB38RJWSH77VS09S7MHT383WC67B=,133
6318,6,1,S1D7LY95MAFBGE2GYVEO07YOI15ED2D=,133
6319,6,2,2HXSF9798B9QS1K5HVXPCM0WJUX0E5E=,133
6320,6,3,OY8TY69ENDGMA1E1N97QPG4YA5B1E50=,133
6321,6,4,EC9IVIK9GMQJC767EGY7JI0BERTD26A=,133
6322,6,5,W9HL8CMZJKDZJNOG5JGHIN8G6ZN6602=,133
6323,7,0,22QJ9L0VCYGRATZ81818IBXHT2A1E69=,133
6324,7,1,08OKHXLOTBR0OW3RLBEJULYP2H5DDF4=,133
6325,7,2,LCXTMMMBCFEVXW9S6XH22H6NWP19258=,133
6326,7,3,OK70UUI3CCE7VWT7DTM789S6E5R1A02=,133
6327,7,4,N9QJSU1YJN8L5X0HPZEZOV3OXOM8504=,133
6328,7,5,079AH2G2G3OZPW6DS47T3RXSSF85DF7=,133
6329,8,0,3PXJ507TR3LU808L1U6TB1167Z2D33D=,133
6330,8,1,BZMZUP1417ZNYVIPT0CYQ6DCC914B78=,133
6331,8,2,OAW6MBIHZ59AR03JI8W6QBV9QDO8C2D=,133
6332,8,3,M0C7CUX3BEKGX8XEWTB8KS94PG2818E=,133
6333,8,4,UMBKRY3TKSIS243JZEVUAN0VO8A965B=,133
6334,8,5,ZQ62RAGN1GDN0IEB6P7BC13ML3Q3C19=,133
6335,9,0,40M4SF90T607XLZAZCUM10EGRSI1AB2=,133
6336,9,1,CN7YOXZLLXV1TZ6EQ3V7SW2413B557E=,133
6337,9,2,XTHBVB8RCQMLB6L3LRF8QARJOKQD19A=,133
6338,9,3,5ZV712BQLHWV6ROUDGU79FXFPQJ0B97=,133
6339,9,4,YDN3VLDCLLHYKWTK34ENK6WBC3TE750=,133
6340,9,5,6MUII7RPQP9ERB2TREBD7FUUOZ5B2B3=,133
6341,0,0,MDHC4OX51FNN1SIP76BWR9P4A974E92=,134
6342,0,1,2NR1MKPATM1CTK4TBARQVVWDQUQ3001=,134
6343,0,2,ITXNSOP2RZO1Q5HXZ3JBL6RF5ZA3286=,134
6344,0,3,LIC6Q99CNR95IX5D8YB4CGDWHYM1136=,134
6345,0,4,Z09THV14A2CP7VPPZUJ5WO2YMQFD1A6=,134
6346,0,5,867C9894CHTYYLRDB7C08FXL6RX7C64=,134
6347,1,0,JIL5TJU3FD9D53GE1JYYZNZF874CF2B=,134
6348,1,1,M4I4WLLB7MEFISXZQU1LN11561U5232=,134
6349,1,2,NO2ZPT40FNW3VHXZDKPVOBN4GYKEFBC=,134
6350,1,3,R65XTP1FBGVMG9F8JIF91IHPKLJCF43=,134
6351,1,4,O6UNVZLEJMW7852UQ84XGYJPAHZB547=,134
6352,1,5,GOXMZ1AHGP2JEKTJSEB3HNS0CCSB682=,134
6353,2,0,9P54KS0Q798UNKV8IW11PUJMRS45CEB=,134
6354,2,1,CK60XW4GC5S1WV8HBMEYRQEIAG71D4D=,134
6355,2,2,F1NH5HA90LK03914OKZ7UU8N6WMA1F8=,134
6356,2,3,X0QIQN0LLR1TJSF33XLIMH7TIS865FE=,134
6357,2,4,HTK8VTVEOKK8XK2XN6ZGIEK78AL876C=,134
6358,2,5,L1Z3LBE09MBG6RH3YHM3A220OXNBBD7=,134
6359,3,0,0ZPN2TWU7ZPY17ETOTE5GI31UDB9AB4=,134
6360,3,1,EQU5AWP829C7FE9IHQNASBJ0S3Y6A64=,134
6361,3,2,NXUJ1JZO5D7TVZENXQ7IGS1WHZM51CD=,134
6362,3,3,NKUWBCP8QIN63F9485WC6CB5KW80C9D=,134
6363,3,4,XC5HF0T17LN8Q25M4WM9O4WHTW1EFB5=,134
6364,3,5,8GAL1LLF75ZXZEIC314BH2G1DQ31CB2=,134
6365,4,0,1NRQMWRGEXR60TCY1U02I5Z2WBQ4D43=,134
6366,4,1,556PRS9XL5YRC23KJ51R5I0M2F6F32F=,134
6367,4,2,5HJFROZKO6OXKCT1Q6PKQ0Z4KXTEFEE=,134
6368,4,3,6FDUM4II2CDJ9F10GXJTOGEGC50105A=,134
6369,4,4,UNJEH7KVN30E1DBS08O5GZ2HTM7122F=,134
6370,4,5,OCJW5OVIP1KCZWZX3W5BOASLEGD8BC2=,134
6371,5,0,VD3N63ZJTTQVGQC98DXKK6SS6XD3161=,134
6372,5,1,O4RQFFEBPUK2YQECLOZ9S7B755IDF89=,134
6373,5,2,V4P4UVMLQT4JDRKM7S5LVMV4KNHE097=,134
6374,5,3,16U0W6KYYKEKR765FXBKU3ZEFOZ7F4A=,134
6375,5,4,9Q80LXXM9Q4DKITN6K39322KOTY38A8=,134
6376,5,5,2GBZLN9ATGVPW0G219NHH8GBTB3163B=,134
6377,6,0,1MM647PDME61IEGFUWHQUWX3YZ8AA65=,134
6378,6,1,D11X0TWQU66FN3Z4MZDPDKJPUNN7453=,134
6379,6,2,65XVCUMNQP37VEZ9JZBDM1CB87UFD10=,134
6380,6,3,JDC7WSSE43XR0W6EH3E0U018MDQ7664=,134
6381,6,4,47I2Q8EJQYAACN8ARKPFKP1X0JF3109=,134
6382,6,5,9RPRDHVXZ0PKZ3ADQOHB0DMYR22A35D=,134
6383,7,0,NGC4F33VOVTBOA1C7X828KGWU20E652=,134
6384,7,1,10Q75VEHME2VO4XGYLZD21CCUJT0723=,134
6385,7,2,LHP5MI8C3IO1FJD5Y2A8WTR7P2N0562=,134
6386,7,3,UXRB7TISKTAB0LWYDUY86D8JNDT2907=,134
6387,7,4,QE39FWYNUEI461BZVJBKZOM8VTA0043=,134
6388,7,5,0GDNSPJ08D4N4J4HN100BPPDVDCF98F=,134
6389,8,0,E6LHTP5EGU4ADMUWGONHWSBS7HR06F0=,134
6390,8,1,PNPBS56UKFJRPD46HB6BIJWXCU04D9C=,134
6391,8,2,JAII6S8Q51MYPED6DHGAZ6REL0FAD6E=,134
6392,8,3,R59GIJPF8W3S4Y47ID7NT7SX7LYF823=,134
6393,8,4,TW4FXR98XECAJZFSVVV9J08MSZD6E5F=,134
6394,8,5,ZP37WJHAE5I2OJ281ZV8MWLYY4962DF=,134
6395,9,0,YIJNQ8Z66O5IBAK9036ZRUUNGTP85BA=,134
6396,9,1,TYEXJ67PQYIC0GH331SC9OS846VEC31=,134
6397,9,2,0RHQUV4QWR2IJG8D3J7QDXH0CRK71F6=,134
6398,9,3,WZP1EGDR67PQJPRQX36ASI5WIUE6533=,134
6399,9,4,H6UO7AA1V4VOUU1OEVTPHB93CLY93FD=,134
6400,9,5,J7UAQG4U8EDNFPWK3F9WB1AU2PWD7DB=,134
6401,0,0,W1X7RAE0BYISOBHHDR2YQKHCTVK35E6=,135
6402,0,1,ZKYYQ6BOI0SF4QJ8SPIZNHEVBUM1FB8=,135
6403,0,2,N5SY64167QANHXS3AD4D4H9MC1257A4=,135
6404,0,3,YKBX6UFLEZNX0QN8IOQHNB14BXDB7B2=,135
6405,0,4,XWGOYSDOHRCA00AQWRYZM0AG9UA192E=,135
6406,0,5,SJAVY89VIPBD60LI7JX3MR0NXBK17FD=,135
6407,1,0,ELUYV6KL8VEPBGSZ7YY3O195UOV895F=,135
6408,1,1,Z9MM6LERIZD4ZAZMNDCU4RLXQD47EE0=,135
6409,1,2,WX1QWWB3R12IEC5XUINYCTIZR5F87C2=,135
6410,1,3,3GS2R65PBN98NIG519QVAT7MR2FF24D=,135
6411,1,4,59ULLGESBP9NISHXPU51CGV024N05AD=,135
6412,1,5,3KJ7HT3OI5CF7QTWO24RZVS4P6T57D3=,135
6413,2,0,85HM4PGG7CDVF3ULKWDPHAHYYCLE9F7=,135
6414,2,1,E9WSVVAO834RXCA1ZGTB9DAS1AR1943=,135
6415,2,2,FTLQ35JY5J7ZP2BJACP1BPMZK1T24DF=,135
6416,2,3,BA599UO7A5M6BO6UXSQDI0IR8I6D27B=,135
6417,2,4,8CMTU22Q0H3U1NT8JS54I8JG9G54A74=,135
6418,2,5,YQDDGNTIYGCGGKFHB8SGOYDJWV5F70C=,135
6419,3,0,JZYLUCWAMJ78OLIY72F27NTLNT88D52=,135
6420,3,1,GM6DR49TO0TDHVXLNABNC4F3BNK5604=,135
6421,3,2,RAANIB6N4AO8IKAHWQYSREFUBLM6B97=,135
6422,3,3,VRL3XBJVXYOPZ5G25WJE97B1SD2B0CD=,135
6423,3,4,VB63G538GUMKM5M4YP08C85AQLNED44=,135
6424,3,5,86S25ZOBRRMMZV12FTEKNPN4JJG3C67=,135
6425,4,0,NOWCTCW0URNO2OXVM7H9Q7V6VXF1F3A=,135
6426,4,1,DIFX5WP19RRVVA2LX3ZZW0HQTQRA09B=,135
6427,4,2,ZQ9JUNEKT1XLH90XDLA69QCAFHU560F=,135
6428,4,3,0CGJPEOBSJ6Q819FOHGDR8N7MGY6271=,135
6429,4,4,GFYD0B58AHEGBDQ1X4CZV0BJSAMF00D=,135
6430,4,5,MHT2CWHV5SGN7OTKS75ERAW0B5G7FD9=,135
6431,5,0,0XO6N0Y6827LB6VFUATFXWI5LEBD437=,135
6432,5,1,D8L6LO0O3WGN8Q5ELD7VUF5IBHS16D9=,135
6433,5,2,KRXJ393IPJ2DKAX6WPOYSP13P2P23BD=,135
6434,5,3,QU6K7TH9OJTK4DBZU483TFX8DYCC14E=,135
6435,5,4,G6X09UUH46MBH87WS3KH929LQH2234A=,135
6436,5,5,CYX7YUS6S6JU7FVVA5NJRGDVA6UCBE0=,135
6437,6,0,IK6ITQP38HKT4V6RKCPMTX1D1J05959=,135
6438,6,1,81C1LK7X1VVT18B0XNIYEVDT7T336FA=,135
6439,6,2,MK8XD00BZ71V8NGT62P928WB5K02F04=,135
6440,6,3,XBPHXKFAU0ODRLJO24LH546KUJ936E2=,135
6441,6,4,YG1CF7OMWJLCJ9RSTBXAU1HTQTQB1BF=,135
6442,6,5,PTDCJA4EFORCZ1TD4FL16XGW6164539=,135
6443,7,0,R7DDD89IFUC96QZNPJRUZ8C65QRB721=,135
6444,7,1,PKXQKBEFJNVG0917FYZC8YNNV7L720D=,135
6445,7,2,PKVOO4F4DX0HYYY5KQOSVAK9TXA5DDD=,135
6446,7,3,5G4FJWFXQIPBNH4L6JCISGU9S4I5C96=,135
6447,7,4,41VV7VSKJV4ZYELOIJ0JUA6OCLX59E7=,135
6448,7,5,O67RAET7CD5YW1J36NMGXQVN69O28CD=,135
6449,8,0,BFU9UMNP8XL4Q1J5GWR94Y20DIZA361=,135
6450,8,1,52ZUEY09QMHVHYHJ79PSPQ1OY6256AC=,135
6451,8,2,4IKA7OHJUO2Q9KYMV9JUKSPF85U1B06=,135
6452,8,3,B9QW55XA5YWSVQGZ5YCT2QA6VH4E4F6=,135
6453,8,4,QSW5UCYCRK14W1HDS0K0KXRMRWV4F8E=,135
6454,8,5,JWEB4OS1KK9JOW1TE90XIPDLYI2627D=,135
6455,9,0,75WTXZUFZDQYUBDU7EVYIVNBQR187DD=,135
6456,9,1,HWSFLMQR1V4IXEV89NZNUB6P081A134=,135
6457,9,2,WX9F6VFS95OKCPJADK2YPWZFDDNCA33=,135
6458,9,3,MLKBWUWDBPV52CRHNAR73CD6R385B69=,135
6459,9,4,2VJLJNT2UXBXUNQVKA2FCYSZUVFE635=,135
6460,9,5,UVO9CAZ84RX7D16C3W383KH4ZB1E723=,135
6461,0,0,9BSWSUZI05JCZ6WFG5UQ1RYRMFE019A=,136
6462,0,1,AB09JEJ7BG95TFAMN2KWCTPWLS6D60E=,136
6463,0,2,Z46Y3WGL2Y4O5QRXJIUSL4N1GM05ADD=,136
6464,0,3,6X0740DSET58W6EJKNTKZCQH80VF47E=,136
6465,0,4,Z585IAQYNM19IV0G5U0VKK2X9A69A1D=,136
6466,0,5,GK0X4471EEF2X7WTR67TDFDOLXC6F92=,136
6467,1,0,8JFY62CXTJP6QBGBYY8OVZ41H6ED9F7=,136
6468,1,1,OSQUNE50ZJ1X6V2YN9PGGR3BVG9FC1E=,136
6469,1,2,KU62VY3ZXXRGPHXJP9TQ62ZGIZ6FB23=,136
6470,1,3,WWILMEJT6VRO1KR1IQDPTVSBQ3MFE21=,136
6471,1,4,UMB08PGJXFBMFBFGTXM6ZD7265LA202=,136
6472,1,5,MFZ04UQGFLNSON5XK80VBFPGCKYB28D=,136
6473,2,0,TCMKRLQW896OUO9GNPT6XRENNGI72CC=,136
6474,2,1,YOPIAA9QACFQAXAJ89ML8CENLEA1706=,136
6475,2,2,8IVCYDLEA3AZMOMAJDHITP20KIJF0C3=,136
6476,2,3,DRM06PNQLNLYFN0SPUQQDL9U5QW50C9=,136
6477,2,4,KDWX446BJJWHWKXNPS9C3MS62YF0585=,136
6478,2,5,KXHPCBDAP96D6LJ76V3A6NVCYD64645=,136
6479,3,0,E1DDJYDNWFA2GIZCO3GD702ITGLFC6D=,136
6480,3,1,T1ZEOP71TDNX68SFW7QBX26BESXBAB7=,136
6481,3,2,AWR96LN5LP3P3KK4E5ALSX5IIWB6D06=,136
6482,3,3,0XVHLQT64WPWCNBS03FQYYCTMOT6400=,136
6483,3,4,MEJEXCMBFRVTRCWI9OPQ82O2BXDBC27=,136
6484,3,5,DISNWOLENQVX1RW6PR67BGAJ7T10A26=,136
6485,4,0,46FQ4OA8NO4SEAFGKL8KSIP9WSM6C64=,136
6486,4,1,0WM009R22KIHWTXSANG4B8Z9NXY3D68=,136
6487,4,2,0PJSD1IM6UR8356DJVQ8JCZG64C7C04=,136
6488,4,3,QHJ50HBTS7BSLIGQ24EAP0HJ6YGF236=,136
6489,4,4,ZIV9MDP3A5AJT7XZZ7KT6KFTSDP0016=,136
6490,4,5,4SVB3Z1X6QY8YE94I46YACX2I4KD167=,136
6491,5,0,9WJQC1A7EYKLGY0VF6584ONVRPP13BB=,136
6492,5,1,I0QUV2LJ7IHEGY2KF8UHLPONRW7E36A=,136
6493,5,2,9R4C2S0R65P7ILSLAA8PVRA3I2K6A67=,136
6494,5,3,MH248XLFYTRS01GAKDUQ2DZ5P8U4C04=,136
6495,5,4,GD5PVC3TCPMXR4ENDRB0VSPYUWS0E81=,136
6496,5,5,5NG25IYVPRCVTIZPJAMQIHJCXHOD710=,136
6497,6,0,FPRZ99FNXTMJ3Z3XLGYJXII80SN3C82=,136
6498,6,1,CWG0MA2Q3YR95VA2XP6TXBGSOPQF7CF=,136
6499,6,2,FLC70NPDEHQXFQW0R4AX907KUN81169=,136
6500,6,3,6R5JFDLPA987Z74OFH9C8LVJU5TD297=,136
6501,6,4,KLSRMKPEZY1KHR44RNN360E9AYI6F37=,136
6502,6,5,DGRJH27TLNFR42B3J4HTT5O5A14B43D=,136
6503,7,0,JNJ6F00J1Z6OXUFPK4LU5XHPL9X6AB2=,136
6504,7,1,I65YZCTPS10BI2JDXIMENENUKLOD021=,136
6505,7,2,NLBRWNRGRDSHHXMUK8MCQ9U8BNP7E0A=,136
6506,7,3,L8YI3QPWVOAG9XYIKAXV44YN5CIF105=,136
6507,7,4,MUYAALCHRWKY478544GPEUDI4ZBE860=,136
6508,7,5,5UH2OS252NIXDKSCM3GW2YC50Y75C46=,136
6509,8,0,42EPXNTT75W1OANA0CCLTU9XWJ7DFA7=,136
6510,8,1,SRAKWAYJ4RC5F7JKTI92F5OY0L28D5A=,136
6511,8,2,JN7ZDR5DJBNAM279N9Y93DHJ3IM523B=,136
6512,8,3,BFBBROVQTN2IBR1F43FGKWAF1EY8023=,136
6513,8,4,Q35EPUKA772JA8YRU2GFEMAW55U9C8D=,136
6514,8,5,QLF6NQKIPU765JX9YDNYHB9JUJ2B78A=,136
6515,9,0,1BKDLAK7PGOUAWH03X623514XWF0553=,136
6516,9,1,HPF271FBJYZ26AIE8GTFS2TTIP5E950=,136
6517,9,2,QCRJACCU6UV03HY8ZNBPOGOVYC607C7=,136
6518,9,3,1QA6TGMS2TCNVSX6BVRI56WT9ED4E8E=,136
6519,9,4,U9N3MHFW8BPQUMYMYIPXSXB28SA157F=,136
6520,9,5,P5VH9IFZ1Q3ZVG0YZBHPCSQHKUF761B=,136
6521,0,0,ESRWWDW67PNM6SU2H3WR3NT3LDPEC68=,137
6522,0,1,WXT15SCFMTBO9LVY4JI4BUNHJCJA95A=,137
6523,0,2,2OLXGCCTCG13N55N1GAY408OMRR0790=,137
6524,0,3,9P5XC6VQP7I881A4JDJ3TIJRZEVA776=,137
6525,0,4,RNKI68FR2FEI0V0PUQ4I04ELNYI7D39=,137
6526,0,5,B7PZ42XAS80UM9SH21U8YC51Q2H321A=,137
6527,1,0,MI64YI3JUY2053ADXB2P4RYAGE27D52=,137
6528,1,1,IO6BQ4ZQP2SUR2Z6M6FQP6MN0AZ294C=,137
6529,1,2,U6L1G4TJZMYQAEGWNIMB17035RK3CE5=,137
6530,1,3,MU7UMP4H5USSW174SBB1ET196TMD93F=,137
6531,1,4,0SI8JBZAW6W4L1T7LOO7UYM4K3RCEB2=,137
6532,1,5,O5EGLV10DPS8S6GXFC86VURFJLZ7406=,137
6533,2,0,GBNOQMNRDKD637GIW1PZD1RZ3C2528F=,137
6534,2,1,CYGE29IRULDXUWS62YC4U50PXQ8A367=,137
6535,2,2,ADTGYT4ZQPZ7GA2QTU3DRAUAC2X6A2D=,137
6536,2,3,E8QWSAMFAFU69ZRJY5HQJL2B1SK3694=,137
6537,2,4,IJOCZPQ44B22L9W1TX0XQKVC3YSB6F7=,137
6538,2,5,XY68LK2ABYVC6DU08JUDL58BS30942E=,137
6539,3,0,F0VBZJEGHW6RWBH21444NUAMU887EF6=,137
6540,3,1,SNAEOEW3N4QNT8B1AOE13T68TM405E2=,137
6541,3,2,ZAFXH0OYELJG68J3T5B2IKXWG4C9538=,137
6542,3,3,GC2Q5W2FWZ90CV6PBI6VVBJKZ6JC92B=,137
6543,3,4,7ZDT0QZIE9ISQ7JA4A4VG5SHFX1634D=,137
6544,3,5,A202ZTWOASZAZPS4J74KTT02N463C58=,137
6545,4,0,TQY0GUAQIT6G5Y9G4SIGJHVE56KA985=,137
6546,4,1,3XFU1G8S3LMFIP26GSG07SNSDSW9B55=,137
6547,4,2,PYL7TTXF0FCQG0XP14T7Z2CZE4Y8BA5=,137
6548,4,3,Z1O76E8R16D0I69XJT3X2KQN6DSFE22=,137
6549,4,4,D4USQOXFYM7N4BL5ZIFMRIPB96Q1538=,137
6550,4,5,GJBDUVWBQWW6W7N7PGCSD48RO5ED7BA=,137
6551,5,0,IX0PSCVFQM6GRBRPTVE4SVQ8IU89AAC=,137
6552,5,1,68QUYFYFE7N5A0WWQ9PMMND59CA4EDD=,137
6553,5,2,5S89SL3R9M6IRHIPLS8YQT7KLXC3CC5=,137
6554,5,3,EPH8IY1RLTG1NGS8LMWZ6HQ28COF4D3=,137
6555,5,4,5XIFF382TETHWF31C4ZK93A780M64C7=,137
6556,5,5,55NIRSLAUY1LTKVFAV8Y7D1YW4HEEE3=,137
6557,6,0,TOUI25WRJ72C2YPYLDHMWWEN6MD9ED1=,137
6558,6,1,9XGOXRC74VYVG32HQ83P7F9FGUS30A5=,137
6559,6,2,PL5BVQZBLP66LG0FJLYDAVI043F5940=,137
6560,6,3,O2CZY5RU5T3TGZQVJUU9585J182F175=,137
6561,6,4,L9NC5MHM3222UX5I1ASFM099P9Z3CF4=,137
6562,6,5,51N0LU8NLHCELKMYZAAU8FU6OFE6ACE=,137
6563,7,0,ZPAU9EQFAX8VKGS7IAPQAJ4Z3CKCE65=,137
6564,7,1,7HCRWRMP8IHPJDU8A0O2Q3DK9AP4A89=,137
6565,7,2,I4JTSQ6H1XLI61IP8V7X0C07URB14C8=,137
6566,7,3,MIWGSDK5SCSFSAVIBHGBXK71WKT980B=,137
6567,7,4,BJKT6ZQJOVHEAEO20IL1OV5SZ9S5581=,137
6568,7,5,913TTC4PT9FUL4SW04GXN1APC473740=,137
6569,8,0,S0CID73CTA2IIHIHODG8B17X7GXBDAE=,137
6570,8,1,8HSAH2XGFYP9FKMPD666SD42P6LC8F3=,137
6571,8,2,8GJNNACPUHKW26J1SYFFX97GKFV9CD4=,137
6572,8,3,3X8DO9V4P2G3F72HCPTWTGOKTBI4910=,137
6573,8,4,7HM6MM3U2Q51MBI1FWSUSHQOBJ45BB6=,137
6574,8,5,OGZZM739BU5FAPB83ZZNPB34QMZ1B9A=,137
6575,9,0,3AF2PVWQT5PVPXHQY4KTIG1Y37BBCC0=,137
6576,9,1,L8K9BDQXFDSKJD0AG7G93524DRN9EAF=,137
6577,9,2,Z39HHP46VODCWT2E688QBZ7MIMYA968=,137
6578,9,3,V3YVGX6MO1SE6I24UIXHYPW8P293401=,137
6579,9,4,93IHIHMHNWGE702GELXVKM3AS6102FE=,137
6580,9,5,G4RQZA9OBE0QE4925RVWUGO18K372B4=,137
6581,0,0,ZOMMUVAN9LA2KE72EGM91CE11T00933=,138
6582,0,1,J4LJEQ7X2YZCFF8QTL4D6WD3EH0BE2E=,138
6583,0,2,45WQIYYGYI1T5CXF3KSCKGJ6XS05E59=,138
6584,0,3,ANKXDG6099W362T8TMKBB02CQ97E2FD=,138
6585,0,4,EL0APZ22LIS728BLSJ8HC2BCCXX5527=,138
6586,0,5,HDGWEE44UTX0KWRUZZME77DNXAYABC2=,138
6587,1,0,8WHJE9WH3H0QJ9SSEEWWCCWBUCA028F=,138
6588,1,1,9FHCH1BEC6TBE171PRRJTOPLSE0A0D6=,138
6589,1,2,MSRQS3OU67UTVW3ZUIDYIDJG2PQ3F8B=,138
6590,1,3,G3WNZRN3O4KKCYOGYQOMRII12OT4985=,138
6591,1,4,9CZURGEOLQX2E5SW40QS7M0E1JI8693=,138
6592,1,5,LNLP9JTPM59T72PZV27XM27NOS96160=,138
6593,2,0,IVBYMSOQT84K67QA9HQBEKLI6V2BA81=,138
6594,2,1,BKILZCZ6IDYEMK9RQXVQFCFRUGE9BBD=,138
6595,2,2,VX2BIZ1YY9405YAP491UKW6Z508EC6C=,138
6596,2,3,L1YWUVHIXYFCMIY7PK7FEUXAQMY400A=,138
6597,2,4,EVRZINNVHBDSA73AM4BBOLXKJ7BBFD3=,138
6598,2,5,Q1NJC11MTHI6IPL2Z0ROMDSEMDD3231=,138
